id,state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
63f8fc4d594e164f814c63ce,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,MAISANDARI MAIN BOREHOLE,19,35/03/07/015
63f8fc4d594e164f814c63b7,YOBE,167443,176846,DAMATURU,KUKARETA/WARSALA,"KUKARETA, DISPENSARY",10,35/03/06/002
63f8fc4d594e164f814c63c5,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,"WAZIRI IBRAHIM EST, AT ESTATE PRI. SCH.",19,35/03/07/006
63f8fc4d594e164f814c63c7,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,FORMWAN PRIM SCHOOL,19,35/03/07/008
63f8fc4d594e164f814c63c6,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,MODEL PRIMARY SCHOOL,19,35/03/07/007
63f8fc4d594e164f814c63c2,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,"BEN .KALIO HOUSING,KALIO BUS STOP",19,35/03/07/003
63f8fc4d594e164f814c63cf,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,MAISANDARI MAKABARTA,19,35/03/07/016
63f8fc4d594e164f814c63c4,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,NGABOROWA PRI SCHOOL,19,35/03/07/005
63f8fc4d594e164f814c63cc,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,MAISANDARI DISPENSARY,19,35/03/07/013
63f8fc4d594e164f814c63cb,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,"3 BEDROOM MAIDUGURI ROAD, PRI. SCH",19,35/03/07/012
63f8fc4d594e164f814c63d2,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,WAZIRI IBRAHIM MAIN BOREHOLE,19,35/03/07/019
63f8fc4d594e164f814c63cd,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,UNGUWAN FULANI BOREHOLE,19,35/03/07/014
63f8fc4d594e164f814c63d0,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,WAZIRI IBRAHIM EXTENSION BOREHOLE,19,35/03/07/017
63f8fc4d594e164f814c63d1,YOBE,167443,176846,DAMATURU,MAISANDARI/WAZIRI IBRAHIM ESTATE,WAZIRI IBRAHIM COMMUNITY SCHOOL,19,35/03/07/018
63f8f8e2594e164f814a5012,KWARA,167443,176846,OFFA,SHAWO CENTRAL,OPEN SPACE IKOLABA II,14,23/13/03/014
63f8f8e2594e164f814a5011,KWARA,167443,176846,OFFA,SHAWO CENTRAL,OPEN SPACE POPO MARKET II,14,23/13/03/013
63f8f8e2594e164f814a5010,KWARA,167443,176846,OFFA,SHAWO CENTRAL,OPEN SPACE OYANISUNWA II,14,23/13/03/012
63f8f8e2594e164f814a500f,KWARA,167443,176846,OFFA,SHAWO CENTRAL,OPEN SPACE AKOSIN II,14,23/13/03/011
63f8f8e2594e164f814a500d,KWARA,167443,176846,OFFA,SHAWO CENTRAL,OPEN SPACE OGANLA AREA II,14,23/13/03/009
63f8f8e2594e164f814a500c,KWARA,167443,176846,OFFA,SHAWO CENTRAL,"OPEN SPACE, IKOLABA AREA",14,23/13/03/008
63f8f8e2594e164f814a500b,KWARA,167443,176846,OFFA,SHAWO CENTRAL,"OPEN SPACE, AJIA AREA",14,23/13/03/007
63f8f8e2594e164f814a500a,KWARA,167443,176846,OFFA,SHAWO CENTRAL,"OPEN SPACE, POPO MARKET",14,23/13/03/006
63f8f8e2594e164f814a5009,KWARA,167443,176846,OFFA,SHAWO CENTRAL,"OPEN SPACE, ALUBATA AREA",14,23/13/03/005
63f8f8e2594e164f814a4db6,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OPEN SPACE ODE BABA PUPA,22,23/08/11/015
63f8f8e2594e164f814a4dbb,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,GAA SAKA NOMADIC PRY SCH,22,23/08/11/020
63f8f8e2594e164f814a4db0,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OJUDE ALADIRE,22,23/08/11/009
63f8f8e2594e164f814a4da9,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OJUDE ALADIRE,22,23/08/11/002
63f8f8e2594e164f814a5008,KWARA,167443,176846,OFFA,SHAWO CENTRAL,"OPEN SPACE, AKOSIN AREA",14,23/13/03/004
63f8f8e2594e164f814a5007,KWARA,167443,176846,OFFA,SHAWO CENTRAL,"OPEN SPACE, ANBE AREA",14,23/13/03/003
63f8f8e2594e164f814a5006,KWARA,167443,176846,OFFA,SHAWO CENTRAL,"OPEN SPACE, OGANLA AREA",14,23/13/03/002
63f8f8e2594e164f814a5005,KWARA,167443,176846,OFFA,SHAWO CENTRAL,"OPEN SPACE, BOLUDE AREA",14,23/13/03/001
63f8f8e2594e164f814a4dbd,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OPEN SPACE ODE AGAKA ALADIRE,22,23/08/11/022
63f8f8e2594e164f814a4dae,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,MADI VILLAGE,22,23/08/11/007
63f8f8e2594e164f814a4dab,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OKE EBO L.G.E.A SCH,22,23/08/11/004
63f8f8e2594e164f814a4dad,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,BARAKAT L.G.E.A SCH,22,23/08/11/006
63f8f8e2594e164f814a500e,KWARA,167443,176846,OFFA,SHAWO CENTRAL,OPEN SPACE AMBE AREA II,14,23/13/03/010
63f8f8e2594e164f814a4da8,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OJUDE UBANDAWAKI,22,23/08/11/001
63f8f8e2594e164f814a4db5,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OPEN SPACE ILERO ANNEX IDERADE ZONE 2 MADI VILLAGE,22,23/08/11/014
63f8f8e2594e164f814a4dbc,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OPEN SPACE AHUNSOJEUN ANIFOWOSE,22,23/08/11/021
63f8f8e2594e164f814a4daf,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,ANIFOWOSE OPEN SPACE,22,23/08/11/008
63f8f8e2594e164f814a4db4,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OPEN SPACE ODE ALAHANPE,22,23/08/11/013
63f8f8e2594e164f814a4daa,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,GOVT GIRLS' DAY SEC SCH PAKATA,22,23/08/11/003
63f8f8e2594e164f814a4dac,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,ODE ALAYA,22,23/08/11/005
63f8f8e2594e164f814a4db3,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OPEN SPACE ODE ASILEKE,22,23/08/11/012
63f8f8e2594e164f814a4db8,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OPEN SPACE ODE OTTU,22,23/08/11/017
63f8f8e2594e164f814a4db7,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OPEN SPACE ODE-MALU,22,23/08/11/016
63f8f8e2594e164f814a4db1,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OJUDE ELESHINLAGBA,22,23/08/11/010
63f8f8e2594e164f814a4db9,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,JAMAT IBADUR RAHMAN PRY SCH,22,23/08/11/018
63f8f8e2594e164f814a4dba,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,IDERA DE COMMUNITY HALL OPEN SPACE ZONE I,22,23/08/11/019
63f8f8e2594e164f814a4db2,KWARA,167443,176846,ILORIN-WEST,UBANDAWAKI,OPEN SPACE ALUBARIKA ZONE G,22,23/08/11/011
63f8f28b594e164f8146a568,ABIA,167443,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES V,26,01/01/11/017
63f8f28b594e164f8146a571,ABIA,167443,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIMARY SCHOOL V,26,01/01/11/026
63f8f28b594e164f8146a55f,ABIA,167443,176846,ABA NORTH,OGBOR II,GIRLS HIGH SCHOOL  - SCHOOL PREMISES II,26,01/01/11/008
63f8f28b594e164f8146a56f,ABIA,167443,176846,ABA NORTH,OGBOR II,FEDERAL HOUSING ESTATE-SEC.PREMISES III,26,01/01/11/024
63f8f28b594e164f8146a55c,ABIA,167443,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES V,26,01/01/11/005
63f8f28b594e164f8146a563,ABIA,167443,176846,ABA NORTH,OGBOR II,GIRLS HIGH SCHOOL  - SCHOOL PREMISES VI,26,01/01/11/012
63f8f28b594e164f8146a558,ABIA,167443,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES I,26,01/01/11/001
63f8f28b594e164f8146a56d,ABIA,167443,176846,ABA NORTH,OGBOR II,FEDERAL HOUSING ESTATE-SEC.PREMISES I,26,01/01/11/022
63f8f28b594e164f8146a561,ABIA,167443,176846,ABA NORTH,OGBOR II,GIRLS HIGH SCHOOL  - SCHOOL PREMISES IV,26,01/01/11/010
63f8f28b594e164f8146a55b,ABIA,167443,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES IV,26,01/01/11/004
63f8f28b594e164f8146a55d,ABIA,167443,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES VI,26,01/01/11/006
63f8f28b594e164f8146a56e,ABIA,167443,176846,ABA NORTH,OGBOR II,FEDERAL HOUSING ESTATE-SEC.PREMISES II,26,01/01/11/023
63f8f28b594e164f8146a575,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL IV,24,01/01/12/004
63f8f28b594e164f8146a572,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL I,24,01/01/12/001
63f8f28b594e164f8146a57b,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE II,24,01/01/12/010
63f8f28b594e164f8146a559,ABIA,167443,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES II,26,01/01/11/002
63f8f28b594e164f8146a56c,ABIA,167443,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES IX,26,01/01/11/021
63f8f28b594e164f8146a569,ABIA,167443,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES VI,26,01/01/11/018
63f8f28b594e164f8146a56a,ABIA,167443,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES VII,26,01/01/11/019
63f8f28b594e164f8146a583,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE X,24,01/01/12/018
63f8f28b594e164f8146a57a,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE I,24,01/01/12/009
63f8f28b594e164f8146a586,ABIA,167443,176846,ABA NORTH,UMUOGOR,MIGRANT PRIMARY SCHOOL I,24,01/01/12/021
63f8f28b594e164f8146a587,ABIA,167443,176846,ABA NORTH,UMUOGOR,MIGRANT FARMERS PRIMARY SCH. II,24,01/01/12/022
63f8f28b594e164f8146a56b,ABIA,167443,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES VIII,26,01/01/11/020
63f8f28b594e164f8146a570,ABIA,167443,176846,ABA NORTH,OGBOR II,FEDERAL HOUSING ESTATE-SEC.PREMISES IV,26,01/01/11/025
63f8f28b594e164f8146a55e,ABIA,167443,176846,ABA NORTH,OGBOR II,GIRLS HIGH SCHOOL  - SCHOOL PREMISES I,26,01/01/11/007
63f8f28b594e164f8146a55a,ABIA,167443,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES III,26,01/01/11/003
63f8f28b594e164f8146a582,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE IX,24,01/01/12/017
63f8f28b594e164f8146a57c,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE III,24,01/01/12/011
63f8f28b594e164f8146a580,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE VII,24,01/01/12/015
63f8f28b594e164f8146a581,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE VIII,24,01/01/12/016
63f8f28b594e164f8146a562,ABIA,167443,176846,ABA NORTH,OGBOR II,GIRLS HIGH SCHOOL  - SCHOOL PREMISES V,26,01/01/11/011
63f8f28b594e164f8146a567,ABIA,167443,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES IV,26,01/01/11/016
63f8f28b594e164f8146a564,ABIA,167443,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES I,26,01/01/11/013
63f8f28b594e164f8146a560,ABIA,167443,176846,ABA NORTH,OGBOR II,GIRLS HIGH SCHOOL  - SCHOOL PREMISES III,26,01/01/11/009
63f8f28b594e164f8146a588,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR COUNCIL HALL I,24,01/01/12/023
63f8f28b594e164f8146a584,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE XI,24,01/01/12/019
63f8f28b594e164f8146a576,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL V,24,01/01/12/005
63f8f28b594e164f8146a57d,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE IV,24,01/01/12/012
63f8f28b594e164f8146a565,ABIA,167443,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES II,26,01/01/11/014
63f8f28b594e164f8146a566,ABIA,167443,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES III,26,01/01/11/015
63f8f28b594e164f8146a574,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL III,24,01/01/12/003
63f8f28b594e164f8146a578,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL VII,24,01/01/12/007
63f8f28b594e164f8146a585,ABIA,167443,176846,ABA NORTH,UMUOGOR,Asa Okpulor - Council Hall,24,01/01/12/020
63f8f28b594e164f8146a577,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL VI,24,01/01/12/006
63f8f28b594e164f8146a573,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL II,24,01/01/12/002
63f8f28b594e164f8146a579,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL VIII,24,01/01/12/008
63f8f28b594e164f8146a57e,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE V,24,01/01/12/013
63f8f28b594e164f8146a57f,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE VI,24,01/01/12/014
63f8f28b594e164f8146a589,ABIA,167443,176846,ABA NORTH,UMUOGOR,UMUOGOR COUNCIL HALL II,24,01/01/12/024
63f8f28b594e164f8146a549,ABIA,167443,176846,ABA NORTH,OGBOR I,NEW UMUAHIA RD.PRIM.SCHOOL  - SCHOOL PREMISES III,31,01/01/10/017
63f8f28b594e164f8146a544,ABIA,167443,176846,ABA NORTH,OGBOR I,HIS STEPS PRIM.SCHOOL  - SCHOOL PREMISES II,31,01/01/10/012
63f8f28b594e164f8146a552,ABIA,167443,176846,ABA NORTH,OGBOR I,MERCY GIRLS SEC.SCHOOL  - SCHOOL PREMISES VII,31,01/01/10/026
63f8f28b594e164f8146a54e,ABIA,167443,176846,ABA NORTH,OGBOR I,MERCY GIRLS SEC.SCHOOL  - SCHOOL PREMISES III,31,01/01/10/022
63f8f28b594e164f8146a551,ABIA,167443,176846,ABA NORTH,OGBOR I,MERCY GIRLS SEC.SCHOOL  - SCHOOL PREMISES VI,31,01/01/10/025
63f8f28b594e164f8146a54f,ABIA,167443,176846,ABA NORTH,OGBOR I,MERCY GIRLS SEC.SCHOOL  - SCHOOL PREMISES IV,31,01/01/10/023
63f8f28b594e164f8146a53b,ABIA,167443,176846,ABA NORTH,OGBOR I,WILCOX MEM. SEC. SCH.  - SCHOOL PREMISES III,31,01/01/10/003
63f8f28b594e164f8146a53a,ABIA,167443,176846,ABA NORTH,OGBOR I,WILCOX MEM. SEC. SCH.  - SCHOOL PREMISES II,31,01/01/10/002
63f8f28b594e164f8146a554,ABIA,167443,176846,ABA NORTH,OGBOR I,WILCOX MEM. SEC.SCH. VI,31,01/01/10/028
63f8f28b594e164f8146a54b,ABIA,167443,176846,ABA NORTH,OGBOR I,NEW UMUAHIA RD.PRIM.SCHOOL  - SCHOOL PREMISES V,31,01/01/10/019
63f8f28b594e164f8146a54a,ABIA,167443,176846,ABA NORTH,OGBOR I,NEW UMUAHIA RD.PRIM.SCHOOL  - SCHOOL PREMISES IV,31,01/01/10/018
63f8f28b594e164f8146a53c,ABIA,167443,176846,ABA NORTH,OGBOR I,WILCOX MEM. SEC. SCH.  - SCHOOL PREMISES IV,31,01/01/10/004
63f8f28b594e164f8146a539,ABIA,167443,176846,ABA NORTH,OGBOR I,WILCOX MEM. SEC. SCH.  - SCHOOL PREMISES I,31,01/01/10/001
63f8f28b594e164f8146a548,ABIA,167443,176846,ABA NORTH,OGBOR I,NEW UMUAHIA RD.PRIM.SCHOOL  - SCHOOL PREMISES II,31,01/01/10/016
63f8f28b594e164f8146a54c,ABIA,167443,176846,ABA NORTH,OGBOR I,MERCY GIRLS SEC.SCHOOL  - SCHOOL PREMISES I,31,01/01/10/020
63f8f28b594e164f8146a546,ABIA,167443,176846,ABA NORTH,OGBOR I,HIS STEPS PRIM.SCHOOL  - SCHOOL PREMISES IV,31,01/01/10/014
63f8f28b594e164f8146a53f,ABIA,167443,176846,ABA NORTH,OGBOR I,OGBOR HILL HALL  - COUNCIL HALL II,31,01/01/10/007
63f8f28b594e164f8146a540,ABIA,167443,176846,ABA NORTH,OGBOR I,OGBOR HILL HALL  - COUNCIL HALL III,31,01/01/10/008
63f8f28b594e164f8146a541,ABIA,167443,176846,ABA NORTH,OGBOR I,OGBOR HILL HALL  - COUNCIL HALL IV,31,01/01/10/009
63f8f28b594e164f8146a53d,ABIA,167443,176846,ABA NORTH,OGBOR I,WILCOX MEM. SEC. SCH.  - SCHOOL PREMISES V,31,01/01/10/005
63f8f28b594e164f8146a557,ABIA,167443,176846,ABA NORTH,OGBOR I,OGBOR HILL COUNCIL HALL VI,31,01/01/10/031
63f8f28b594e164f8146a545,ABIA,167443,176846,ABA NORTH,OGBOR I,HIS STEPS PRIM.SCHOOL  - SCHOOL PREMISES III,31,01/01/10/013
63f8f28b594e164f8146a53e,ABIA,167443,176846,ABA NORTH,OGBOR I,OGBOR HILL HALL  - COUNCIL HALL I,31,01/01/10/006
63f8f28b594e164f8146a542,ABIA,167443,176846,ABA NORTH,OGBOR I,OGBOR HILL HALL  - COUNCIL HALL V,31,01/01/10/010
63f8f28b594e164f8146a550,ABIA,167443,176846,ABA NORTH,OGBOR I,MERCY GIRLS SEC.SCHOOL  - SCHOOL PREMISES V,31,01/01/10/024
63f8f28b594e164f8146a553,ABIA,167443,176846,ABA NORTH,OGBOR I,MERCY GIRLS SEC.SCHOOL  - SCHOOL PREMISES VIII,31,01/01/10/027
63f8f28b594e164f8146a547,ABIA,167443,176846,ABA NORTH,OGBOR I,NEW UMUAHIA RD.PRIM.SCHOOL  - SCHOOL PREMISES I,31,01/01/10/015
63f8f28b594e164f8146a543,ABIA,167443,176846,ABA NORTH,OGBOR I,HIS STEPS PRIM.SCHOOL  - SCHOOL PREMISES I,31,01/01/10/011
63f8f28b594e164f8146a555,ABIA,167443,176846,ABA NORTH,OGBOR I,WILCOX MEM. SEC. SCH. VII,31,01/01/10/029
63f8f28b594e164f8146a54d,ABIA,167443,176846,ABA NORTH,OGBOR I,MERCY GIRLS SEC.SCHOOL  - SCHOOL PREMISES II,31,01/01/10/021
63f8f28b594e164f8146a556,ABIA,167443,176846,ABA NORTH,OGBOR I,WILCOX MEM.SEC. SCH. VIII,31,01/01/10/030
63f8f28b594e164f8146a4e8,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES VI,92,01/01/09/012
63f8f28b594e164f8146a4e6,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES IV,92,01/01/09/010
63f8f28b594e164f8146a4eb,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OLD INTERNAL REVENUE-PREMISES II,92,01/01/09/015
63f8f28b594e164f8146a4de,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OSUSU RD.PRIM.SCHOOL-PREMISES II,92,01/01/09/002
63f8f28b594e164f8146a4e5,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES III,92,01/01/09/009
63f8f28b594e164f8146a504,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,HOLY GHOST COMM.SCHOOL  - SCHOOL PREMISES II,92,01/01/09/040
63f8f28b594e164f8146a4e0,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OSUSU RD.PRIM.SCHOOL-PREMISES IV,92,01/01/09/004
63f8f28b594e164f8146a4e7,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES V,92,01/01/09/011
63f8f28b594e164f8146a4e4,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES II,92,01/01/09/008
63f8f28b594e164f8146a4df,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OSUSU RD.PRIM.SCHOOL-PREMISES III,92,01/01/09/003
63f8f28b594e164f8146a4e2,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OSUSU RD.PRIM.SCHOOL-PREMISES VI,92,01/01/09/006
63f8f28b594e164f8146a4e9,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES VII,92,01/01/09/013
63f8f28b594e164f8146a4ea,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OLD INTERNAL REVENUE-PREMISES I,92,01/01/09/014
63f8f28b594e164f8146a4e1,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OSUSU RD.PRIM.SCHOOL-PREMISES V,92,01/01/09/005
63f8f28b594e164f8146a4dd,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OSUSU RD.PRIM.SCHOOL-PREMISES I,92,01/01/09/001
63f8f28b594e164f8146a4e3,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES I,92,01/01/09/007
63f8f28b594e164f8146a524,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL XV,92,01/01/09/092
63f8f28b594e164f8146a4fd,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL - COUNCIL HALL I,92,01/01/09/033
63f8f28b594e164f8146a523,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL XIV,92,01/01/09/091
63f8f28b594e164f8146a4f8,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,EZIOBU PRIM SCHOOL - SCHOOL PREMISES III,92,01/01/09/028
63f8f28b594e164f8146a520,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL XI,92,01/01/09/088
63f8f28b594e164f8146a52f,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,BTC SCHOOL PREMISES XIII,92,01/01/09/059
63f8f28b594e164f8146a51e,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,EZIOBU PRIMARY SCHOOL PREMISES X,92,01/01/09/086
63f8f28b594e164f8146a500,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL - COUNCIL HALL IV,92,01/01/09/036
63f8f28b594e164f8146a52c,ABIA,167443,176846,ABA NORTH,ARIARIA MARKET,BTC SCHOOL PREMISES X,92,01/01/09/055
