id,state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
63f8fc79594e164f814c7eb1,ZAMFARA,166177,176846,BUNGUDU,SAMAWA,RUGGA PRI.SCH,17,36/05/09/013
63f8fc79594e164f814c7eac,ZAMFARA,166177,176846,BUNGUDU,SAMAWA,KWATTA   /   PRIMARY SCHOOL,17,36/05/09/008
63f8fc79594e164f814c7eaa,ZAMFARA,166177,176846,BUNGUDU,SAMAWA,GIDAN WAKASO  /  BAKIN GIDAN HAKIMI,17,36/05/09/006
63f8fc79594e164f814c7ea8,ZAMFARA,166177,176846,BUNGUDU,SAMAWA,YAR SAMAWA   /    BAKIN GIDAN HAKIMI,17,36/05/09/004
63f8fc79594e164f814c7ead,ZAMFARA,166177,176846,BUNGUDU,SAMAWA,KWABO SHIRYAR WAKILI  /  BAKIN GIDAN HAKIMI,17,36/05/09/009
63f8fc79594e164f814c7ea9,ZAMFARA,166177,176846,BUNGUDU,SAMAWA,YAR KWABE  /  BAKIN GIDAN HAKIMI,17,36/05/09/005
63f8fc79594e164f814c7ea6,ZAMFARA,166177,176846,BUNGUDU,SAMAWA,SAMAWA YAMMA   /  BAKIN GIDAN MAI ANGUWA,17,36/05/09/002
63f8f92c594e164f814a7556,LAGOS,166177,176846,ETI-OSA,IKOYI I,GLOVER,46,24/08/08/015
63f8f92c594e164f814a7571,LAGOS,166177,176846,ETI-OSA,IKOYI I,"INFRONT OF DSS QUARTERS, ALAGBON",46,24/08/08/042
63f8f92c594e164f814a7567,LAGOS,166177,176846,ETI-OSA,IKOYI I,OPP POLO CLUB,46,24/08/08/032
63f8f92c594e164f814a7568,LAGOS,166177,176846,ETI-OSA,IKOYI I,FRONT OF F.O FILLING STATION,46,24/08/08/033
63f8f92c594e164f814a7569,LAGOS,166177,176846,ETI-OSA,IKOYI I,"I68, AWOLOWO ROAD",46,24/08/08/034
63f8f92c594e164f814a7566,LAGOS,166177,176846,ETI-OSA,IKOYI I,FRONT OF POLO CLUB,46,24/08/08/031
63f8f92c594e164f814a756b,LAGOS,166177,176846,ETI-OSA,IKOYI I,"OPP. YMCA, IKOYI",46,24/08/08/036
63f8f92c594e164f814a7560,LAGOS,166177,176846,ETI-OSA,IKOYI I,"IKEJA WAY, DOLPHIN ESTATE",46,24/08/08/025
63f8f92c594e164f814a7555,LAGOS,166177,176846,ETI-OSA,IKOYI I,OBA OYEKAN/CAMEROON,46,24/08/08/014
63f8f92c594e164f814a7563,LAGOS,166177,176846,ETI-OSA,IKOYI I,ASSOCIATION AVENUE III,46,24/08/08/028
63f8f92c594e164f814a7552,LAGOS,166177,176846,ETI-OSA,IKOYI I,RAYMOND NJOKU II,46,24/08/08/011
63f8f92c594e164f814a7565,LAGOS,166177,176846,ETI-OSA,IKOYI I,ST. GEORGES PRY. SCHOOL,46,24/08/08/030
63f8f92c594e164f814a755b,LAGOS,166177,176846,ETI-OSA,IKOYI I,CORPORATION DRIVE I,46,24/08/08/020
63f8f92c594e164f814a7559,LAGOS,166177,176846,ETI-OSA,IKOYI I,MOBOLAJI JOHNSON BY B/STOP,46,24/08/08/018
63f8f92c594e164f814a754d,LAGOS,166177,176846,ETI-OSA,IKOYI I,AWOLOWO ROAD,46,24/08/08/006
63f8f92c594e164f814a756c,LAGOS,166177,176846,ETI-OSA,IKOYI I,BY  STATE HOUSE OFF AWOLOWO ROAD,46,24/08/08/037
63f8f92c594e164f814a754c,LAGOS,166177,176846,ETI-OSA,IKOYI I,WARDERS' BARRACKS,46,24/08/08/005
63f8f92c594e164f814a7558,LAGOS,166177,176846,ETI-OSA,IKOYI I,MOBOLAJI JOHNSON,46,24/08/08/017
63f8f92c594e164f814a7551,LAGOS,166177,176846,ETI-OSA,IKOYI I,RAYMOND NJOKU I,46,24/08/08/010
63f8f92c594e164f814a755e,LAGOS,166177,176846,ETI-OSA,IKOYI I,DOLPHIN ESTATE EXIT II,46,24/08/08/023
63f8f92c594e164f814a755d,LAGOS,166177,176846,ETI-OSA,IKOYI I,DOLPHIN ESTATE EXIT I,46,24/08/08/022
63f8f92c594e164f814a7574,LAGOS,166177,176846,ETI-OSA,IKOYI I,BESIDE THE ENTRANCE OF CORPORATION DRIVE,46,24/08/08/045
63f8f92c594e164f814a7570,LAGOS,166177,176846,ETI-OSA,IKOYI I,"1, ONITANA JUNCTION",46,24/08/08/041
63f8f92c594e164f814a755f,LAGOS,166177,176846,ETI-OSA,IKOYI I,DOLPHIN ESTATE EXIT III,46,24/08/08/024
63f8f92c594e164f814a756d,LAGOS,166177,176846,ETI-OSA,IKOYI I,"WAHAB FOLAWIYO SEC. SCH, OSBORNE",46,24/08/08/038
63f8f92c594e164f814a7572,LAGOS,166177,176846,ETI-OSA,IKOYI I,ENTRANCE OF ALAGBON,46,24/08/08/043
63f8f92c594e164f814a754f,LAGOS,166177,176846,ETI-OSA,IKOYI I,WARDERS' BARRACK II,46,24/08/08/008
63f8f92c594e164f814a756e,LAGOS,166177,176846,ETI-OSA,IKOYI I,OBA OYEKAN/CAMERON ROAD I,46,24/08/08/039
63f8f92c594e164f814a7554,LAGOS,166177,176846,ETI-OSA,IKOYI I,WAHAB FOLAWIYO,46,24/08/08/013
63f8f92c594e164f814a7564,LAGOS,166177,176846,ETI-OSA,IKOYI I,OPEN SPACE BY MILITARY HOSPITAL,46,24/08/08/029
63f8f92c594e164f814a754e,LAGOS,166177,176846,ETI-OSA,IKOYI I,WARDERS' BARRACK I,46,24/08/08/007
63f8f92c594e164f814a7561,LAGOS,166177,176846,ETI-OSA,IKOYI I,ASSOCIATION AVENUE I,46,24/08/08/026
63f8f92c594e164f814a7557,LAGOS,166177,176846,ETI-OSA,IKOYI I,MOBOLAJI JOHNSON/ONITANA,46,24/08/08/016
63f8f92c594e164f814a7553,LAGOS,166177,176846,ETI-OSA,IKOYI I,OKOTIE EBOH,46,24/08/08/012
63f8f92c594e164f814a756f,LAGOS,166177,176846,ETI-OSA,IKOYI I,53 GLOVER ROAD JUNCTION,46,24/08/08/040
63f8f92c594e164f814a7562,LAGOS,166177,176846,ETI-OSA,IKOYI I,ASSOCIATION AVENUE II,46,24/08/08/027
63f8f92c594e164f814a754a,LAGOS,166177,176846,ETI-OSA,IKOYI I,IRETI GRAMMAR SCH. I,46,24/08/08/003
63f8f92c594e164f814a7550,LAGOS,166177,176846,ETI-OSA,IKOYI I,WARDERS' BARRACK III,46,24/08/08/009
63f8f92c594e164f814a7549,LAGOS,166177,176846,ETI-OSA,IKOYI I,ADEMOLA JUNCTION,46,24/08/08/002
63f8f92c594e164f814a756a,LAGOS,166177,176846,ETI-OSA,IKOYI I,"OPP. EDUCATION DISTRICT, IKOYI",46,24/08/08/035
63f8f92c594e164f814a7575,LAGOS,166177,176846,ETI-OSA,IKOYI I,"173, ISALE EKO WAY",46,24/08/08/046
63f8f92c594e164f814a754b,LAGOS,166177,176846,ETI-OSA,IKOYI I,IRETI GRAMMAR SCH. II,46,24/08/08/004
63f8f92c594e164f814a7573,LAGOS,166177,176846,ETI-OSA,IKOYI I,JUNCTION OF MOBOLAJI/ELEGUSHI,46,24/08/08/044
63f8f92c594e164f814a7548,LAGOS,166177,176846,ETI-OSA,IKOYI I,ADEMOLA OLOKUN,46,24/08/08/001
63f8f92c594e164f814a755c,LAGOS,166177,176846,ETI-OSA,IKOYI I,CORPORATION DRIVE II,46,24/08/08/021
63f8f92c594e164f814a755a,LAGOS,166177,176846,ETI-OSA,IKOYI I,MOBOLAJI JOHNSON/ELEGUSHI,46,24/08/08/019
63f8fa94594e164f814b68cc,OSUN,166177,176846,IFE SOUTH,KERE,"L.A. SCHOOL, OLORUNDA II",12,29/16/09/008
63f8fa94594e164f814b68cb,OSUN,166177,176846,IFE SOUTH,KERE,"L.A. SCHOOL, OLORUNDA I",12,29/16/09/007
63f8fa94594e164f814b68c9,OSUN,166177,176846,IFE SOUTH,KERE,"ST. AGNES PRY. SCHOOL, IPONRIN",12,29/16/09/005
63f8fa94594e164f814b68c6,OSUN,166177,176846,IFE SOUTH,KERE,L. A. PRY. SCH. ARAROMI OKE-ODO II,12,29/16/09/002
63f8fa94594e164f814b68ce,OSUN,166177,176846,IFE SOUTH,KERE,"PRY SCHOOL, ABA OGUNLEYE",12,29/16/09/010
63f8fa94594e164f814b68ca,OSUN,166177,176846,IFE SOUTH,KERE,CAMP OJA,12,29/16/09/006
63f8fa94594e164f814b68c7,OSUN,166177,176846,IFE SOUTH,KERE,OLOMU OJA,12,29/16/09/003
63f8faf8594e164f814b92a1,OYO,166177,176846,IREPO,IKOLABA,ITA ONASOKUN II,9,30/15/09/002
63f8faf8594e164f814b92a4,OYO,166177,176846,IREPO,IKOLABA,ITA OLODOGBONA III,9,30/15/09/005
63f8faf8594e164f814b92a7,OYO,166177,176846,IREPO,IKOLABA,BUDO MEGEMU,9,30/15/09/008
63f8faf8594e164f814b92a0,OYO,166177,176846,IREPO,IKOLABA,ITA ONASOKUN I,9,30/15/09/001
63f8fa94594e164f814b68cd,OSUN,166177,176846,IFE SOUTH,KERE,KERE ORISUNBARE,12,29/16/09/009
63f8fa94594e164f814b68cf,OSUN,166177,176846,IFE SOUTH,KERE,"OPEN SPACE BESIDE OREDEGBE CLUB HOUSE, IDI-AHUN",12,29/16/09/011
63f8fa94594e164f814b68c5,OSUN,166177,176846,IFE SOUTH,KERE,L. A. PRY. SCH. ARAROMI OKE-ODO I,12,29/16/09/001
63f8fa94594e164f814b68d0,OSUN,166177,176846,IFE SOUTH,KERE,"HEALTH CENTRE, ABA AMU - OGUNLADE",12,29/16/09/012
63f8faf8594e164f814b92a8,OYO,166177,176846,IREPO,IKOLABA,"MIGRANT FARMER'S PRY SCH,  KATAKATA",9,30/15/09/009
63f8faf8594e164f814b92a6,OYO,166177,176846,IREPO,IKOLABA,BUDO SABI II,9,30/15/09/007
63f8faf8594e164f814b92a5,OYO,166177,176846,IREPO,IKOLABA,BUDO SABI I,9,30/15/09/006
63f8faf8594e164f814b92a2,OYO,166177,176846,IREPO,IKOLABA,ITA OLODOGBONA I,9,30/15/09/003
63f8fa94594e164f814b68c8,OSUN,166177,176846,IFE SOUTH,KERE,L.A. SCHOOL ADERETI,12,29/16/09/004
63f8faf8594e164f814b92a3,OYO,166177,176846,IREPO,IKOLABA,ITA OLODOGBONA II,9,30/15/09/004
63f8fc4d594e164f814c64f0,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,DOGON KUKA PRI SCHOOL,13,35/04/10/003
63f8fc4d594e164f814c64ee,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,ZANGAYA PRI.SCHOOL,13,35/04/10/001
63f8fc4d594e164f814c64f3,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,DOGON KUKA GARI OPEN SPACE,13,35/04/10/006
63f8fc4d594e164f814c64f2,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,DUFFUNEL ADOWA OPEN SPACE,13,35/04/10/005
63f8fc4d594e164f814c64f1,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,DUFFUWEL PRI.SCHOOL,13,35/04/10/004
63f8fc4d594e164f814c64f7,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,NGURO ADE OPEN SPACE,13,35/04/10/010
63f8fc4d594e164f814c64f8,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,SABON LAYI OPEN SPACE,13,35/04/10/011
63f8fc4d594e164f814c64f6,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,GASHUA PRI. SCH.,13,35/04/10/009
63f8fc4d594e164f814c64ef,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,MAZAWUN PRI SCHOOL,13,35/04/10/002
63f8fc4d594e164f814c64f5,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,GUDUWI PRI.SCHOOL,13,35/04/10/008
63f8fc4d594e164f814c64f4,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,MAZAWUN VEIWING CENTRE,13,35/04/10/007
63f8fc4d594e164f814c64f9,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,DOGON KUKA TASHA OPEN SPACE,13,35/04/10/012
63f8fc4d594e164f814c64fa,YOBE,166177,176846,FIKA,ZANGAYA/MAZAWAUN,UNGUWAR KUDU OPEN SPACE,13,35/04/10/013
63f8fc7a594e164f814c8295,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,GOVT SEC SCHOOL KURYA MADARO,19,36/08/07/019
63f8fc7a594e164f814c8288,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,MATANKARI / SHIYAR MANI DAUDU,19,36/08/07/006
63f8fc7a594e164f814c828e,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,MAGAJIN SAKE / SH/ MAGAJIN SAKE,19,36/08/07/012
63f8fc7a594e164f814c8285,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,GAREWA / SHIYAR ALKALI,19,36/08/07/003
63f8fc7a594e164f814c828b,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,SHIYAR RAFI / SH. ALHAJI MUSA,19,36/08/07/009
63f8fc7a594e164f814c8291,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,BORE HOLE BAKIN FADA,19,36/08/07/015
63f8fc7a594e164f814c8292,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,MODEL PRIMARY SCHOOL KURYA MADARO (BLOCK A),19,36/08/07/016
63f8fc7a594e164f814c8283,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,BALANKABE / PRIMARY SCHOOL,19,36/08/07/001
63f8fc7a594e164f814c8284,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,SHIYAR GALADIMA / KOFAR SALAMA,19,36/08/07/002
63f8fc7a594e164f814c8287,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,SHIYAR JEKADA / PRIMARY SCHOOL,19,36/08/07/005
63f8fc7a594e164f814c828a,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,SHIYAR SARKIN FADA / FADA AREA,19,36/08/07/008
63f8fc7a594e164f814c8294,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,UPE PRIMARY SCHOOL,19,36/08/07/018
63f8fc7a594e164f814c828f,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,RUGGAR KOSAU / KOFAR HAKIMI,19,36/08/07/013
63f8fc7a594e164f814c828c,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,TUNGA AJIYA / KOFAR AJIYA BALA,19,36/08/07/010
63f8fc7a594e164f814c828d,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,TUDUN WADA / TUDUN WADA AREA,19,36/08/07/011
63f8fc7a594e164f814c8289,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,SHIYAR SARKIN YAKI / SHIYAR M. BACHIRI,19,36/08/07/007
63f8fc7a594e164f814c8290,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,TOZON KASA / KOFAR HAKIMI,19,36/08/07/014
63f8fc7a594e164f814c8293,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,MALE WARD PHC KURYA MADARO,19,36/08/07/017
63f8fc7a594e164f814c8286,ZAMFARA,166177,176846,KAURA NAMODA,KURYA MADARO,GUIWA / SHIYAR HAKIMI,19,36/08/07/004
63f8f28b594e164f8146a575,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL IV,24,01/01/12/004
63f8f28b594e164f8146a572,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL I,24,01/01/12/001
63f8f28b594e164f8146a57b,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE II,24,01/01/12/010
63f8f28b594e164f8146a583,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE X,24,01/01/12/018
63f8f28b594e164f8146a57a,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE I,24,01/01/12/009
63f8f28b594e164f8146a586,ABIA,166177,176846,ABA NORTH,UMUOGOR,MIGRANT PRIMARY SCHOOL I,24,01/01/12/021
63f8f28b594e164f8146a587,ABIA,166177,176846,ABA NORTH,UMUOGOR,MIGRANT FARMERS PRIMARY SCH. II,24,01/01/12/022
63f8f28b594e164f8146a582,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE IX,24,01/01/12/017
63f8f28b594e164f8146a57c,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE III,24,01/01/12/011
63f8f28b594e164f8146a580,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE VII,24,01/01/12/015
63f8f28b594e164f8146a581,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE VIII,24,01/01/12/016
63f8f28b594e164f8146a588,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR COUNCIL HALL I,24,01/01/12/023
63f8f28b594e164f8146a584,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE XI,24,01/01/12/019
63f8f28b594e164f8146a576,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL V,24,01/01/12/005
63f8f28b594e164f8146a57d,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE IV,24,01/01/12/012
63f8f28b594e164f8146a574,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL III,24,01/01/12/003
63f8f28b594e164f8146a578,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL VII,24,01/01/12/007
63f8f28b594e164f8146a585,ABIA,166177,176846,ABA NORTH,UMUOGOR,Asa Okpulor - Council Hall,24,01/01/12/020
63f8f28b594e164f8146a577,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL VI,24,01/01/12/006
63f8f28b594e164f8146a573,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL II,24,01/01/12/002
63f8f28b594e164f8146a579,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR/UMUASOKE HALL-COUNCIL HALL VIII,24,01/01/12/008
63f8f28b594e164f8146a57e,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE V,24,01/01/12/013
63f8f28b594e164f8146a57f,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR HEALTH CENTRE-HEALTH CENTRE VI,24,01/01/12/014
63f8f28b594e164f8146a589,ABIA,166177,176846,ABA NORTH,UMUOGOR,UMUOGOR COUNCIL HALL II,24,01/01/12/024
63f8f28b594e164f8146a568,ABIA,166177,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES V,26,01/01/11/017
63f8f28b594e164f8146a571,ABIA,166177,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIMARY SCHOOL V,26,01/01/11/026
63f8f28b594e164f8146a55f,ABIA,166177,176846,ABA NORTH,OGBOR II,GIRLS HIGH SCHOOL  - SCHOOL PREMISES II,26,01/01/11/008
63f8f28b594e164f8146a56f,ABIA,166177,176846,ABA NORTH,OGBOR II,FEDERAL HOUSING ESTATE-SEC.PREMISES III,26,01/01/11/024
63f8f28b594e164f8146a55c,ABIA,166177,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES V,26,01/01/11/005
63f8f28b594e164f8146a563,ABIA,166177,176846,ABA NORTH,OGBOR II,GIRLS HIGH SCHOOL  - SCHOOL PREMISES VI,26,01/01/11/012
63f8f28b594e164f8146a558,ABIA,166177,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES I,26,01/01/11/001
63f8f28b594e164f8146a56d,ABIA,166177,176846,ABA NORTH,OGBOR II,FEDERAL HOUSING ESTATE-SEC.PREMISES I,26,01/01/11/022
63f8f28b594e164f8146a561,ABIA,166177,176846,ABA NORTH,OGBOR II,GIRLS HIGH SCHOOL  - SCHOOL PREMISES IV,26,01/01/11/010
63f8f28b594e164f8146a55b,ABIA,166177,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES IV,26,01/01/11/004
63f8f28b594e164f8146a55d,ABIA,166177,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES VI,26,01/01/11/006
63f8f28b594e164f8146a56e,ABIA,166177,176846,ABA NORTH,OGBOR II,FEDERAL HOUSING ESTATE-SEC.PREMISES II,26,01/01/11/023
63f8f28b594e164f8146a559,ABIA,166177,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES II,26,01/01/11/002
63f8f28b594e164f8146a56c,ABIA,166177,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES IX,26,01/01/11/021
63f8f28b594e164f8146a569,ABIA,166177,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES VI,26,01/01/11/018
63f8f28b594e164f8146a56a,ABIA,166177,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES VII,26,01/01/11/019
63f8f28b594e164f8146a56b,ABIA,166177,176846,ABA NORTH,OGBOR II,ROYAL COMM. SCHOOL  - SCHOOL PREMISES VIII,26,01/01/11/020
63f8f28b594e164f8146a570,ABIA,166177,176846,ABA NORTH,OGBOR II,FEDERAL HOUSING ESTATE-SEC.PREMISES IV,26,01/01/11/025
63f8f28b594e164f8146a55e,ABIA,166177,176846,ABA NORTH,OGBOR II,GIRLS HIGH SCHOOL  - SCHOOL PREMISES I,26,01/01/11/007
63f8f28b594e164f8146a55a,ABIA,166177,176846,ABA NORTH,OGBOR II,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES III,26,01/01/11/003
63f8f28b594e164f8146a562,ABIA,166177,176846,ABA NORTH,OGBOR II,GIRLS HIGH SCHOOL  - SCHOOL PREMISES V,26,01/01/11/011
