id,state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
63f8f382594e164f81471ead,ANAMBRA,167443,176846,IHALA,ULI  I,AMAMPUTU C/S III,30,04/12/15/022
63f8f382594e164f81471eb2,ANAMBRA,167443,176846,IHALA,ULI  I,AMAMPUTU CENTRAL SCHOOL,30,04/12/15/027
63f8f382594e164f81471eac,ANAMBRA,167443,176846,IHALA,ULI  I,UMUEZIKE  P/S II,30,04/12/15/021
63f8f382594e164f81471e93,ANAMBRA,167443,176846,IHALA,UBULUISIUZOR,IHETUSI VILLAGE SQUARE I,6,04/12/14/002
63f8f382594e164f81471e92,ANAMBRA,167443,176846,IHALA,UBULUISIUZOR,UBALUISIUZOR C.P.S I,6,04/12/14/001
63f8f382594e164f81471e97,ANAMBRA,167443,176846,IHALA,UBULUISIUZOR,UBULUISIUZOR COMM SEC SCHOOL  II,6,04/12/14/006
63f8f382594e164f81471eb1,ANAMBRA,167443,176846,IHALA,ULI  I,AGARACHA HALL II,30,04/12/15/026
63f8f382594e164f81471eab,ANAMBRA,167443,176846,IHALA,ULI  I,UMUEPUEM PRIMARY SCHOOL,30,04/12/15/020
63f8f382594e164f81471eb0,ANAMBRA,167443,176846,IHALA,ULI  I,UMUABUCHI  PRY. SCHOOL II,30,04/12/15/025
63f8f382594e164f81471e95,ANAMBRA,167443,176846,IHALA,UBULUISIUZOR,IHETUSI VILLAGE SQUARE II,6,04/12/14/004
63f8f382594e164f81471eb5,ANAMBRA,167443,176846,IHALA,ULI  I,EZIAMA PRIMARY HEALTH CENTER,30,04/12/15/030
63f8f382594e164f81471eae,ANAMBRA,167443,176846,IHALA,ULI  I,UMUEPUM VILLAGE SQUARE,30,04/12/15/023
63f8f382594e164f81471eb3,ANAMBRA,167443,176846,IHALA,ULI  I,UMUDARO COMM HEALTH CENTER,30,04/12/15/028
63f8f382594e164f81471e9b,ANAMBRA,167443,176846,IHALA,ULI  I,UMUABUCHI HALL I,30,04/12/15/004
63f8f382594e164f81471ea0,ANAMBRA,167443,176846,IHALA,ULI  I,AGARACHA HALL I,30,04/12/15/009
63f8f382594e164f81471ea5,ANAMBRA,167443,176846,IHALA,ULI  I,UMUABUCHI HALL II,30,04/12/15/014
63f8f382594e164f81471eaa,ANAMBRA,167443,176846,IHALA,ULI  I,UMUEZIKE P/S IV,30,04/12/15/019
63f8f382594e164f81471e99,ANAMBRA,167443,176846,IHALA,ULI  I,UMUEZIKE  P/S I,30,04/12/15/002
63f8f382594e164f81471e98,ANAMBRA,167443,176846,IHALA,ULI  I,PIONEER SCHOOL,30,04/12/15/001
63f8f382594e164f81471e9e,ANAMBRA,167443,176846,IHALA,ULI  I,AMAMPUTU C/S I,30,04/12/15/007
63f8f382594e164f81471ea3,ANAMBRA,167443,176846,IHALA,ULI  I,UMUEZIKE P/S III,30,04/12/15/012
63f8f382594e164f81471e9d,ANAMBRA,167443,176846,IHALA,ULI  I,OKWUOHIA  P/S I,30,04/12/15/006
63f8f382594e164f81471ea8,ANAMBRA,167443,176846,IHALA,ULI  I,AMAMPUTU C/S II,30,04/12/15/017
63f8f382594e164f81471ea2,ANAMBRA,167443,176846,IHALA,ULI  I,PIONEER P/S,30,04/12/15/011
63f8f382594e164f81471e9c,ANAMBRA,167443,176846,IHALA,ULI  I,IHITE P/S I,30,04/12/15/005
63f8f382594e164f81471ea7,ANAMBRA,167443,176846,IHALA,ULI  I,OKWUOHIA P/S II,30,04/12/15/016
63f8f382594e164f81471ea1,ANAMBRA,167443,176846,IHALA,ULI  I,UMUABUCHI PRY.SCHOOL I,30,04/12/15/010
63f8f382594e164f81471ea6,ANAMBRA,167443,176846,IHALA,ULI  I,IHITE P/S II,30,04/12/15/015
63f8f382594e164f81471e9a,ANAMBRA,167443,176846,IHALA,ULI  I,ULI BOYS S/S I,30,04/12/15/003
63f8f382594e164f81471e9f,ANAMBRA,167443,176846,IHALA,ULI  I,UBAHUDARA P/S II,30,04/12/15/008
63f8f382594e164f81471ea4,ANAMBRA,167443,176846,IHALA,ULI  I,ULI BOYS S/S II,30,04/12/15/013
63f8f382594e164f81471ea9,ANAMBRA,167443,176846,IHALA,ULI  I,UBAHUDARA  P/S I,30,04/12/15/018
63f8f382594e164f81471e87,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,ISINGWU VILLAGE HALL,14,04/12/13/004
63f8f382594e164f81471e8c,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,"COMM. P/S, ORSU II",14,04/12/13/009
63f8f382594e164f81471e91,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,LEBE COMMUNITY HALL,14,04/12/13/014
63f8f382594e164f81471e85,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,"COMM. SECONDARY SCHOOL, ORSU",14,04/12/13/002
63f8f382594e164f81471e8a,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,"COMM. SCHOOL, ORSU I",14,04/12/13/007
63f8f382594e164f81471e84,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,ORSU CENTRAL SCHOOL I,14,04/12/13/001
63f8f382594e164f81471e8f,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,"COMM. P/S, ORSU III",14,04/12/13/012
63f8f382594e164f81471e89,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,ORSU P/S I,14,04/12/13/006
63f8f382594e164f81471e8e,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,"COMM. SCHOOL, ORSU II",14,04/12/13/011
63f8f382594e164f81471e88,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,COURT HALL,14,04/12/13/005
63f8f382594e164f81471e8d,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,ORSU P/S II,14,04/12/13/010
63f8f382594e164f81471e86,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,"COMM. P/S, ORSU I",14,04/12/13/003
63f8f382594e164f81471e8b,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,ORSU CENTRAL SCHOOL II,14,04/12/13/008
63f8f382594e164f81471e90,ANAMBRA,167443,176846,IHALA,ORSUMOGHU,"COMM. SCHOOL, ORSU III",14,04/12/13/013
63f8f382594e164f81471e83,ANAMBRA,167443,176846,IHALA,OKIJA  V,IHITE CENTRAL SCHOOL II,17,04/12/12/017
63f8f382594e164f81471e82,ANAMBRA,167443,176846,IHALA,OKIJA  V,UBAHUMONUM P/S III,17,04/12/12/016
63f8f382594e164f81471e81,ANAMBRA,167443,176846,IHALA,OKIJA  V,OBOM UMUEZE ORA,17,04/12/12/015
63f8f382594e164f81471e80,ANAMBRA,167443,176846,IHALA,OKIJA  V,OBOM UMUNNOHA,17,04/12/12/014
63f8f382594e164f81471e7f,ANAMBRA,167443,176846,IHALA,OKIJA  V,OBOM UMUEZEAGWUTE II,17,04/12/12/013
63f8f382594e164f81471e7e,ANAMBRA,167443,176846,IHALA,OKIJA  V,UMUDARUZU VILLAGE SQUARE III,17,04/12/12/012
63f8f382594e164f81471e7d,ANAMBRA,167443,176846,IHALA,OKIJA  V,UBAHUDARA,17,04/12/12/011
63f8f382594e164f81471e7c,ANAMBRA,167443,176846,IHALA,OKIJA  V,OBOM UMUEZEAGWUTE I,17,04/12/12/010
63f8f382594e164f81471e7b,ANAMBRA,167443,176846,IHALA,OKIJA  V,UMUDARUZU VILLAGE SQUARE II,17,04/12/12/009
63f8f382594e164f81471e7a,ANAMBRA,167443,176846,IHALA,OKIJA  V,UBAHUDARA P/SCHOOL II,17,04/12/12/008
63f8f382594e164f81471e79,ANAMBRA,167443,176846,IHALA,OKIJA  V,OBOM UMUEZEAGWUTE VILLAGE SQUARE,17,04/12/12/007
63f8f382594e164f81471e78,ANAMBRA,167443,176846,IHALA,OKIJA  V,UBAHUMONUM COMM. SCHOOL,17,04/12/12/006
63f8f382594e164f81471e77,ANAMBRA,167443,176846,IHALA,OKIJA  V,ISIEKE P/S,17,04/12/12/005
63f8f382594e164f81471e76,ANAMBRA,167443,176846,IHALA,OKIJA  V,UBAHUMONUM P/S,17,04/12/12/004
63f8f382594e164f81471e74,ANAMBRA,167443,176846,IHALA,OKIJA  V,UMUDARUZU VILLAGE SQUARE I,17,04/12/12/002
63f8f382594e164f81471e73,ANAMBRA,167443,176846,IHALA,OKIJA  V,UBAHUDARA P/SCHOOL I,17,04/12/12/001
63f8f382594e164f81471e75,ANAMBRA,167443,176846,IHALA,OKIJA  V,IHITE CENTRAL SCHOOL,17,04/12/12/003
63f8f382594e164f81471e6a,ANAMBRA,167443,176846,IHALA,OKIJA  IV,UMUATUEGWU P/S,13,04/12/11/005
63f8f382594e164f81471e71,ANAMBRA,167443,176846,IHALA,OKIJA  IV,OBOM AGUEZE UMUOFOR,13,04/12/11/012
63f8f382594e164f81471e6e,ANAMBRA,167443,176846,IHALA,OKIJA  IV,OKIJA C/SCH.,13,04/12/11/009
63f8f382594e164f81471e6b,ANAMBRA,167443,176846,IHALA,OKIJA  IV,UMUOFOR VILLAGE HALL I,13,04/12/11/006
63f8f382594e164f81471e69,ANAMBRA,167443,176846,IHALA,OKIJA  IV,OBOM OHUKABIA,13,04/12/11/004
63f8f382594e164f81471e68,ANAMBRA,167443,176846,IHALA,OKIJA  IV,OKIJA P/S,13,04/12/11/003
63f8f382594e164f81471e67,ANAMBRA,167443,176846,IHALA,OKIJA  IV,UHUOBO COMM. SCHOOL,13,04/12/11/002
63f8f382594e164f81471e66,ANAMBRA,167443,176846,IHALA,OKIJA  IV,C.S.S OKIJA I,13,04/12/11/001
63f8f382594e164f81471e70,ANAMBRA,167443,176846,IHALA,OKIJA  IV,UMUOFOR VILLAGE HALL II,13,04/12/11/011
63f8f382594e164f81471e6c,ANAMBRA,167443,176846,IHALA,OKIJA  IV,OBOM UHUDUM,13,04/12/11/007
63f8f382594e164f81471e6f,ANAMBRA,167443,176846,IHALA,OKIJA  IV,UMUATUEGWU,13,04/12/11/010
63f8f382594e164f81471e6d,ANAMBRA,167443,176846,IHALA,OKIJA  IV,C.S.S OKIJA II,13,04/12/11/008
63f8f382594e164f81471e72,ANAMBRA,167443,176846,IHALA,OKIJA  IV,OBUM ODUGA,13,04/12/11/013
63f8f382594e164f81471e55,ANAMBRA,167443,176846,IHALA,OKIJA  III,OGHALEGBU  P/S I,17,04/12/10/001
63f8f382594e164f81471e56,ANAMBRA,167443,176846,IHALA,OKIJA  III,OKPARASAGU VILLAGE SQUARE I,17,04/12/10/002
63f8f382594e164f81471e57,ANAMBRA,167443,176846,IHALA,OKIJA  III,OBOM UMUIGWE I,17,04/12/10/003
63f8f382594e164f81471e58,ANAMBRA,167443,176846,IHALA,OKIJA  III,UHUOWELLE VILLAGE SQUARE I,17,04/12/10/004
63f8f382594e164f81471e59,ANAMBRA,167443,176846,IHALA,OKIJA  III,OBOM UMUAGU I,17,04/12/10/005
63f8f382594e164f81471e5a,ANAMBRA,167443,176846,IHALA,OKIJA  III,OBOM UMUAGU II,17,04/12/10/006
63f8f382594e164f81471e5b,ANAMBRA,167443,176846,IHALA,OKIJA  III,OGHALEGBU P/S II,17,04/12/10/007
63f8f382594e164f81471e5c,ANAMBRA,167443,176846,IHALA,OKIJA  III,OKPARASAGU VILLAGE SQUARE II,17,04/12/10/008
63f8f382594e164f81471e5d,ANAMBRA,167443,176846,IHALA,OKIJA  III,OBOM IHUAMAFOJORO I,17,04/12/10/009
63f8f382594e164f81471e5e,ANAMBRA,167443,176846,IHALA,OKIJA  III,OBOM IHUAMAFOJORO II,17,04/12/10/010
63f8f382594e164f81471e5f,ANAMBRA,167443,176846,IHALA,OKIJA  III,UMUZU MAINLAND,17,04/12/10/011
63f8f382594e164f81471e60,ANAMBRA,167443,176846,IHALA,OKIJA  III,OBOM UMUIGWE II,17,04/12/10/012
63f8f382594e164f81471e62,ANAMBRA,167443,176846,IHALA,OKIJA  III,OBOM UMUAGU III,17,04/12/10/014
63f8f382594e164f81471e64,ANAMBRA,167443,176846,IHALA,OKIJA  III,OGHALEGBU P/S IV (BESIDE H/M OFFICE),17,04/12/10/016
63f8f382594e164f81471e65,ANAMBRA,167443,176846,IHALA,OKIJA  III,UMUZU MAINLAND II,17,04/12/10/017
63f8f382594e164f81471e63,ANAMBRA,167443,176846,IHALA,OKIJA  III,OGHALEGBU P/S III(HEAD MASTER OFFICE),17,04/12/10/015
63f8f382594e164f81471e61,ANAMBRA,167443,176846,IHALA,OKIJA  III,UHUOWELLE VILLAGE SQUARE II,17,04/12/10/013
63f8f382594e164f81471e53,ANAMBRA,167443,176846,IHALA,OKIJA  II,ELUEM VILLAGE SQUARE II,16,04/12/09/015
63f8f382594e164f81471e52,ANAMBRA,167443,176846,IHALA,OKIJA  II,"GIRLS SEC. SCHOOL, OKIJA II",16,04/12/09/014
63f8f382594e164f81471e50,ANAMBRA,167443,176846,IHALA,OKIJA  II,ELUEM VILLAGE SQUARE I,16,04/12/09/012
63f8f382594e164f81471e4f,ANAMBRA,167443,176846,IHALA,OKIJA  II,UGHAKU VILLAGE SQUARE I,16,04/12/09/011
63f8f382594e164f81471e4e,ANAMBRA,167443,176846,IHALA,OKIJA  II,EZIEKE P/S II,16,04/12/09/010
63f8f382594e164f81471e4d,ANAMBRA,167443,176846,IHALA,OKIJA  II,UMUOHI COMM. SCHOOL I,16,04/12/09/009
63f8f382594e164f81471e4c,ANAMBRA,167443,176846,IHALA,OKIJA  II,EZULU VILLAGE SQUARE,16,04/12/09/008
63f8f382594e164f81471e4b,ANAMBRA,167443,176846,IHALA,OKIJA  II,NDUMANYA HALL,16,04/12/09/007
63f8f382594e164f81471e4a,ANAMBRA,167443,176846,IHALA,OKIJA  II,ANUKA VILLAGE SQUARE,16,04/12/09/006
63f8f382594e164f81471e49,ANAMBRA,167443,176846,IHALA,OKIJA  II,UMUEZEANI VILLAGE SQUARE,16,04/12/09/005
63f8f382594e164f81471e48,ANAMBRA,167443,176846,IHALA,OKIJA  II,UGHAKU VILLAGE SQUARE II,16,04/12/09/004
63f8f382594e164f81471e47,ANAMBRA,167443,176846,IHALA,OKIJA  II,"GIRLS SEC. SCHOOL, OKIJA I",16,04/12/09/003
63f8f382594e164f81471e45,ANAMBRA,167443,176846,IHALA,OKIJA  II,EZIEKE P/S I,16,04/12/09/001
63f8f382594e164f81471e46,ANAMBRA,167443,176846,IHALA,OKIJA  II,UMUOHI CEN. SCHOOL,16,04/12/09/002
63f8f382594e164f81471e51,ANAMBRA,167443,176846,IHALA,OKIJA  II,UMUOHI COMM. SCHOOL II,16,04/12/09/013
63f8f382594e164f81471e54,ANAMBRA,167443,176846,IHALA,OKIJA  II,ANUNWA COMM HALL,16,04/12/09/016
63f8f382594e164f81471e40,ANAMBRA,167443,176846,IHALA,OKIJA  I,IGWUGWUABO VILLAGE SQUARE,19,04/12/08/015
63f8f382594e164f81471e3f,ANAMBRA,167443,176846,IHALA,OKIJA  I,UBAHU EZIKE VILLAGE HALL II,19,04/12/08/014
63f8f382594e164f81471e44,ANAMBRA,167443,176846,IHALA,OKIJA  I,UBAHU COMMUNITY SCHOOL II,19,04/12/08/019
63f8f382594e164f81471e43,ANAMBRA,167443,176846,IHALA,OKIJA  I,OGBENABU CENTRAL SCHOOL OKIJA,19,04/12/08/018
63f8f382594e164f81471e42,ANAMBRA,167443,176846,IHALA,OKIJA  I,UMUOKPOROM COMM HALL UBAHU OKIJA,19,04/12/08/017
63f8f382594e164f81471e41,ANAMBRA,167443,176846,IHALA,OKIJA  I,UMUAPANI/UMUEZEDAM VILL HALL,19,04/12/08/016
63f8f382594e164f81471e3e,ANAMBRA,167443,176846,IHALA,OKIJA  I,OBOM UBAHUGBUGBA VILLAGE SQUARE II,19,04/12/08/013
63f8f382594e164f81471e3d,ANAMBRA,167443,176846,IHALA,OKIJA  I,EZEGEDEGWU VILLAGE SQUARE,19,04/12/08/012
63f8f382594e164f81471e3c,ANAMBRA,167443,176846,IHALA,OKIJA  I,IGWUGWUABO VILLAGE HALL,19,04/12/08/011
63f8f382594e164f81471e3b,ANAMBRA,167443,176846,IHALA,OKIJA  I,OBOM ETITE UBAHU HALL,19,04/12/08/010
63f8f382594e164f81471e3a,ANAMBRA,167443,176846,IHALA,OKIJA  I,UBAHU EZIKE VILLAGE HALL I,19,04/12/08/009
63f8f382594e164f81471e39,ANAMBRA,167443,176846,IHALA,OKIJA  I,UBAHU COMM. SCHOOL,19,04/12/08/008
63f8f382594e164f81471e38,ANAMBRA,167443,176846,IHALA,OKIJA  I,EZEGEDEGWU P/SCHOOL,19,04/12/08/007
63f8f382594e164f81471e37,ANAMBRA,167443,176846,IHALA,OKIJA  I,UMUEZEDAM VILLAGE HALL,19,04/12/08/006
63f8f382594e164f81471e36,ANAMBRA,167443,176846,IHALA,OKIJA  I,OKIJA COMM. SCHOOL,19,04/12/08/005
63f8f382594e164f81471e35,ANAMBRA,167443,176846,IHALA,OKIJA  I,UMUDIAPANI VILLAGE SQUARE,19,04/12/08/004
63f8f382594e164f81471e34,ANAMBRA,167443,176846,IHALA,OKIJA  I,OBOM UBAHUAGBUGBA VILLAGE SQUARE I,19,04/12/08/003
63f8f382594e164f81471e33,ANAMBRA,167443,176846,IHALA,OKIJA  I,OBOM ISIEHI VILLAGE SQUARE,19,04/12/08/002
63f8f382594e164f81471e32,ANAMBRA,167443,176846,IHALA,OKIJA  I,UMUHU HALL,19,04/12/08/001
63f8f382594e164f81471e14,ANAMBRA,167443,176846,IHALA,ISSEKE,UBAHU P/SCHOOL I,15,04/12/06/001
63f8f382594e164f81471e19,ANAMBRA,167443,176846,IHALA,ISSEKE,AMICHI VILLAGE SQUARE I,15,04/12/06/006
63f8f382594e164f81471e1e,ANAMBRA,167443,176846,IHALA,ISSEKE,ISSEKE / EDEKE PRY. SCHOOL,15,04/12/06/011
63f8f382594e164f81471e31,ANAMBRA,167443,176846,IHALA,OGBOLO,OGBOLO PRIMARY SCHOOL,15,04/12/07/015
63f8f382594e164f81471e30,ANAMBRA,167443,176846,IHALA,OGBOLO,AKWA P/S II,15,04/12/07/014
63f8f382594e164f81471e2f,ANAMBRA,167443,176846,IHALA,OGBOLO,OGBOLO PREMIER SCHOOL II,15,04/12/07/013
63f8f382594e164f81471e16,ANAMBRA,167443,176846,IHALA,ISSEKE,IHITE P/SCHOOL,15,04/12/06/003
63f8f382594e164f81471e17,ANAMBRA,167443,176846,IHALA,ISSEKE,ISSEKE COMM. SEC. SCHOOL,15,04/12/06/004
63f8f382594e164f81471e1c,ANAMBRA,167443,176846,IHALA,ISSEKE,UBAHU P/SCHOOL II,15,04/12/06/009
63f8f382594e164f81471e1b,ANAMBRA,167443,176846,IHALA,ISSEKE,ISSEKE COMM. P/SCHOOL I,15,04/12/06/008
63f8f382594e164f81471e2e,ANAMBRA,167443,176846,IHALA,OGBOLO,AFOR IGWE P/S II,15,04/12/07/012
63f8f382594e164f81471e2d,ANAMBRA,167443,176846,IHALA,OGBOLO,UBAHUEKWEM COMM. PRIMARY SCHOOL II,15,04/12/07/011
63f8f382594e164f81471e2c,ANAMBRA,167443,176846,IHALA,OGBOLO,UBAHUEKWEM COMM. PRIMARY SCHOOL I,15,04/12/07/010
63f8f382594e164f81471e2b,ANAMBRA,167443,176846,IHALA,OGBOLO,NKWOGBE P/S II,15,04/12/07/009
63f8f382594e164f81471e20,ANAMBRA,167443,176846,IHALA,ISSEKE,AMICHI VILLAGE SQUARE II,15,04/12/06/013
63f8f382594e164f81471e21,ANAMBRA,167443,176846,IHALA,ISSEKE,AMUDO/UMUEZE P/SCHOOL III,15,04/12/06/014
63f8f382594e164f81471e15,ANAMBRA,167443,176846,IHALA,ISSEKE,AMUDO/UMUEZE P/SCHOOL I,15,04/12/06/002
63f8f382594e164f81471e2a,ANAMBRA,167443,176846,IHALA,OGBOLO,UBAHUEKWEM C.P.S II,15,04/12/07/008
63f8f382594e164f81471e29,ANAMBRA,167443,176846,IHALA,OGBOLO,OGBOLO PREMIER SCHOOL I,15,04/12/07/007
63f8f382594e164f81471e27,ANAMBRA,167443,176846,IHALA,OGBOLO,AKWA P/S I,15,04/12/07/005
63f8f382594e164f81471e28,ANAMBRA,167443,176846,IHALA,OGBOLO,UBAHUEKWEM P/S,15,04/12/07/006
63f8f382594e164f81471e1a,ANAMBRA,167443,176846,IHALA,ISSEKE,OMESKIWUDU VILLAGE SQUARE,15,04/12/06/007
63f8f382594e164f81471e1f,ANAMBRA,167443,176846,IHALA,ISSEKE,ISSEKE COMM. P/SCHOOL II,15,04/12/06/012
63f8f382594e164f81471e18,ANAMBRA,167443,176846,IHALA,ISSEKE,ISSEKE/EDEKE C.P.S,15,04/12/06/005
63f8f382594e164f81471e1d,ANAMBRA,167443,176846,IHALA,ISSEKE,AMUDO/UMUEZE P/SCHOOL II,15,04/12/06/010
63f8f382594e164f81471e26,ANAMBRA,167443,176846,IHALA,OGBOLO,NKWOGBE P/S I,15,04/12/07/004
63f8f382594e164f81471e25,ANAMBRA,167443,176846,IHALA,OGBOLO,AFOR IGWE P/S I,15,04/12/07/003
63f8f382594e164f81471e24,ANAMBRA,167443,176846,IHALA,OGBOLO,AKWA C.S.S,15,04/12/07/002
63f8f382594e164f81471e22,ANAMBRA,167443,176846,IHALA,ISSEKE,EKE ISSEKE MORDEN MARKET,15,04/12/06/015
63f8f382594e164f81471e23,ANAMBRA,167443,176846,IHALA,OGBOLO,UBAHUEKWEM C.P.S I,15,04/12/07/001
63f8f382594e164f81471dfb,ANAMBRA,167443,176846,IHALA,AZIA,AZIA TOWN SCHOOL I,13,04/12/04/002
63f8f382594e164f81471e00,ANAMBRA,167443,176846,IHALA,AZIA,AZIA CENTRAL SCHOOL II,13,04/12/04/007
63f8f382594e164f81471e05,ANAMBRA,167443,176846,IHALA,AZIA,UMUNGWU COMM HALL AZIA,13,04/12/04/012
63f8f382594e164f81471dfe,ANAMBRA,167443,176846,IHALA,AZIA,ST. ANTHONY S/S,13,04/12/04/005
63f8f382594e164f81471dfd,ANAMBRA,167443,176846,IHALA,AZIA,ASOC HALL I,13,04/12/04/004
63f8f382594e164f81471e03,ANAMBRA,167443,176846,IHALA,AZIA,ASOC HALL II,13,04/12/04/010
63f8f382594e164f81471e02,ANAMBRA,167443,176846,IHALA,AZIA,OBOM COMM. SCHOOL II,13,04/12/04/009
63f8f382594e164f81471e13,ANAMBRA,167443,176846,IHALA,IHITE,IHITE P/SCHOOL IV,13,04/12/05/013
63f8f382594e164f81471e12,ANAMBRA,167443,176846,IHALA,IHITE,IHITE P/SCHOOL III,13,04/12/05/012
63f8f382594e164f81471e11,ANAMBRA,167443,176846,IHALA,IHITE,IHITE CENTRAL SCHOOL III,13,04/12/05/011
63f8f382594e164f81471dfc,ANAMBRA,167443,176846,IHALA,AZIA,AZIA PRIMARY SCHOOL,13,04/12/04/003
63f8f382594e164f81471e01,ANAMBRA,167443,176846,IHALA,AZIA,AZIA TOWN SCHOOL II,13,04/12/04/008
63f8f382594e164f81471e06,ANAMBRA,167443,176846,IHALA,AZIA,IHITE VILLAGE CIVIC CENTER AZIA,13,04/12/04/013
63f8f382594e164f81471e10,ANAMBRA,167443,176846,IHALA,IHITE,UMUEZEAWALA C.P.S III,13,04/12/05/010
63f8f382594e164f81471e0f,ANAMBRA,167443,176846,IHALA,IHITE,JUBILEE SEC. SCHOOL,13,04/12/05/009
63f8f382594e164f81471e0e,ANAMBRA,167443,176846,IHALA,IHITE,IHITE CENTRAL SCHOOL II,13,04/12/05/008
63f8f382594e164f81471e0d,ANAMBRA,167443,176846,IHALA,IHITE,IHITE P/SCHOOL II,13,04/12/05/007
63f8f382594e164f81471dfa,ANAMBRA,167443,176846,IHALA,AZIA,OBOM COMM. SCHOOL I,13,04/12/04/001
63f8f382594e164f81471dff,ANAMBRA,167443,176846,IHALA,AZIA,AZIA CENTRAL SCHOOL I,13,04/12/04/006
63f8f382594e164f81471e04,ANAMBRA,167443,176846,IHALA,AZIA,AZIA PRIMARY SCHOOL  II,13,04/12/04/011
63f8f382594e164f81471e0c,ANAMBRA,167443,176846,IHALA,IHITE,UMUDARA C.P.S II,13,04/12/05/006
63f8f382594e164f81471e0b,ANAMBRA,167443,176846,IHALA,IHITE,IHITE CENTRAL SCHOOL I,13,04/12/05/005
63f8f382594e164f81471e0a,ANAMBRA,167443,176846,IHALA,IHITE,UMUEZEAWALA C.P.S II,13,04/12/05/004
63f8f382594e164f81471e09,ANAMBRA,167443,176846,IHALA,IHITE,UMUDARA C.P.S I,13,04/12/05/003
63f8f382594e164f81471e08,ANAMBRA,167443,176846,IHALA,IHITE,IHITE P/SCHOOL I,13,04/12/05/002
63f8f382594e164f81471e07,ANAMBRA,167443,176846,IHALA,IHITE,UMUEZEAWALA C.P.S I,13,04/12/05/001
63f8f382594e164f81471df7,ANAMBRA,167443,176846,IHALA,AMORKA,UNITY SCHOOL AMORKA III,12,04/12/03/010
63f8f382594e164f81471df6,ANAMBRA,167443,176846,IHALA,AMORKA,UMUEZEALA VILLAGE SQUARE II,12,04/12/03/009
63f8f382594e164f81471df5,ANAMBRA,167443,176846,IHALA,AMORKA,AMORKA TOWN SCHOOL II,12,04/12/03/008
63f8f382594e164f81471df4,ANAMBRA,167443,176846,IHALA,AMORKA,UNITY SCHOOL AMORKA II,12,04/12/03/007
63f8f382594e164f81471df3,ANAMBRA,167443,176846,IHALA,AMORKA,AMORKA COMM. HIGH SCHOOL II,12,04/12/03/006
63f8f382594e164f81471de9,ANAMBRA,167443,176846,IHALA,AMAMU  II,UMUEZE C/SCHOOL II,14,04/12/02/010
63f8f382594e164f81471dec,ANAMBRA,167443,176846,IHALA,AMAMU  II,UMUJIMOKE COMM HALL,14,04/12/02/013
63f8f382594e164f81471de8,ANAMBRA,167443,176846,IHALA,AMAMU  II,ST. JUDE S/SCHOOL,14,04/12/02/009
63f8f382594e164f81471de7,ANAMBRA,167443,176846,IHALA,AMAMU  II,LOCAL GOVERNMENT CLINIC II,14,04/12/02/008
63f8f382594e164f81471df2,ANAMBRA,167443,176846,IHALA,AMORKA,UNITY SCHOOL AMORKA I,12,04/12/03/005
63f8f382594e164f81471df0,ANAMBRA,167443,176846,IHALA,AMORKA,AMORKA COMM. HIGH SCHOOL I,12,04/12/03/003
63f8f382594e164f81471def,ANAMBRA,167443,176846,IHALA,AMORKA,AMORKA TOWN SCHOOL I,12,04/12/03/002
63f8f382594e164f81471dee,ANAMBRA,167443,176846,IHALA,AMORKA,AMORKA C.P.S,12,04/12/03/001
63f8f382594e164f81471de6,ANAMBRA,167443,176846,IHALA,AMAMU  II,OKOHIA C/S II,14,04/12/02/007
63f8f382594e164f81471de5,ANAMBRA,167443,176846,IHALA,AMAMU  II,LOCAL GOVERNMENT CLINIC I,14,04/12/02/006
63f8f382594e164f81471de3,ANAMBRA,167443,176846,IHALA,AMAMU  II,UMUEZE C/SCHOOL I,14,04/12/02/004
63f8f382594e164f81471de2,ANAMBRA,167443,176846,IHALA,AMAMU  II,OKOHIA C/S I,14,04/12/02/003
63f8f382594e164f81471df1,ANAMBRA,167443,176846,IHALA,AMORKA,UMUEZEALA VILLAGE SQUARE I,12,04/12/03/004
63f8f382594e164f81471df9,ANAMBRA,167443,176846,IHALA,AMORKA,UMUEJIM COMM HALL,12,04/12/03/012
63f8f382594e164f81471df8,ANAMBRA,167443,176846,IHALA,AMORKA,AMORKA COMM. HIGH SCHOOL III,12,04/12/03/011
63f8f382594e164f81471de1,ANAMBRA,167443,176846,IHALA,AMAMU  II,NDIEZIKE P/S,14,04/12/02/002
63f8f382594e164f81471de0,ANAMBRA,167443,176846,IHALA,AMAMU  II,ST. JUDE S/SCHOOL,14,04/12/02/001
63f8f382594e164f81471ded,ANAMBRA,167443,176846,IHALA,AMAMU  II,ST. JUDE SEC SCH III,14,04/12/02/014
